hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence,age,role
632,10,1,1,5,2,1,2,1,47,1
633,10,2,1,5,2,1,1,1,63,1
634,10,1,1,4,2,1,1,1,27,1
635,10,1,1,4,2,1,1,1,34,1
636,10,1,1,4,2,2,1,1,40,1
637,10,1,1,4,2,1,1,1,30,1
638,10,1,1,5,2,1,1,1,59,1
639,10,1,1,5,2,3,4,1,62,1
640,10,1,1,5,2,4,4,1,58,1
641,10,1,1,5,2,4,1,1,54,1
642,10,1,1,5,2,4,1,1,53,1
643,10,0,1,5,2,4,1,1,46,1
644,10,1,1,5,2,4,1,1,50,1
645,10,1,1,5,1,4,1,1,64,1
646,10,0,1,5,1,4,1,1,63,1
647,10,0,1,5,1,4,1,1,51,1
648,10,1,1,5,1,4,1,1,48,1
649,10,1,1,5,1,4,1,1,47,1
650,10,1,1,5,2,1,1,1,58,1
651,10,1,1,5,2,1,1,1,62,1
652,10,0,1,4,2,1,1,1,34,1
653,10,1,1,4,2,1,1,1,33,1
654,10,0,1,4,2,1,1,2,32,1
655,10,0,1,4,2,1,1,2,37,1
656,10,0,1,4,2,1,1,2,30,1
657,10,0,1,4,2,1,1,1,26,1
658,10,0,1,4,2,1,1,2,25,1
659,10,0,1,4,2,1,1,2,29,1
660,10,0,1,4,2,1,1,1,29,1
661,10,0,1,4,2,1,1,2,36,1
662,10,0,1,4,2,1,1,1,32,1
663,10,1,1,4,2,1,1,1,33,1
664,10,1,1,5,2,1,1,1,60,1
665,10,0,1,5,2,1,1,1,56,1
666,10,1,1,5,2,1,1,1,64,1
667,10,1,1,4,2,1,1,1,43,1
668,10,1,1,4,2,1,1,1,38,1
669,10,1,1,4,2,1,1,1,30,1
670,10,1,1,4,2,1,1,1,42,1
671,10,1,1,4,2,1,1,1,42,1
672,10,1,1,4,2,1,1,1,35,1
673,10,1,1,4,2,1,1,1,31,1
674,10,0,1,4,2,1,1,1,25,1
675,10,1,1,4,2,1,1,1,27,1
676,10,1,1,4,2,1,1,1,27,1
677,10,1,1,4,2,1,1,1,24,1
678,10,1,1,4,2,1,1,1,41,1
679,10,1,1,4,2,1,1,1,41,1
680,10,0,1,4,2,1,1,1,27,1
681,10,0,1,4,2,4,1,1,33,1
682,10,1,1,4,2,4,1,1,35,1
683,10,1,1,4,2,4,1,1,35,1
684,10,1,1,4,2,4,1,1,42,1
685,10,1,1,4,2,4,1,1,43,1
686,10,1,1,4,1,4,1,1,39,1
687,10,1,1,6,2,4,1,1,85,1
688,10,1,1,6,2,4,1,1,84,1
689,10,1,1,6,2,4,4,1,66,1
690,10,1,1,6,2,4,4,1,78,1
691,10,1,1,6,2,4,4,1,66,1
692,10,1,1,6,2,4,4,1,82,1
693,10,0,1,6,2,3,4,1,86,1
694,10,1,1,6,2,3,4,1,78,1
695,10,1,1,6,2,3,4,1,86,1
696,10,1,1,6,2,3,4,1,85,1
697,10,1,1,6,2,4,4,1,86,1
698,10,1,1,6,2,3,4,1,85,1
699,10,1,1,6,2,3,4,1,89,1
700,10,1,1,6,2,4,4,1,75,1
701,10,1,1,6,2,4,4,1,78,1
702,10,1,1,6,2,3,4,1,81,1
703,10,1,1,6,2,3,4,1,67,1
704,10,1,1,6,2,3,4,1,71,1
705,10,1,1,6,2,3,4,1,74,1
706,10,1,1,6,2,3,4,1,83,1
707,10,1,1,6,2,3,4,1,66,1
708,10,1,1,6,2,3,4,1,87,1
709,10,1,1,6,2,3,4,1,85,1
710,10,0,1,6,2,3,4,1,77,1
711,10,0,1,6,2,3,4,2,74,1
712,10,0,1,6,1,3,4,2,81,1
713,10,0,1,6,1,3,4,2,76,1
714,10,0,1,6,1,3,4,2,81,1
715,10,0,1,6,1,3,4,2,88,1
716,10,0,1,6,1,3,4,2,86,1
717,10,0,1,6,2,3,4,2,76,1
718,10,0,1,6,2,3,4,2,80,1
719,10,0,1,6,2,3,4,2,80,1
720,10,0,1,6,2,3,4,2,82,1
721,10,0,1,6,2,1,4,2,70,1
722,10,0,1,5,2,1,4,2,54,1
723,10,0,1,5,2,1,4,2,63,1
724,10,0,1,6,2,1,4,2,77,1
725,10,0,1,6,2,1,4,2,89,1
726,10,0,1,6,2,1,4,1,65,1
727,10,1,1,6,2,1,4,1,83,1
728,10,1,1,6,1,1,4,1,66,1
729,10,1,1,6,1,1,4,1,85,1
730,10,1,1,6,1,1,4,1,81,1
731,10,1,1,6,1,3,4,1,72,1
732,10,0,1,6,1,3,4,1,74,1
733,10,1,1,5,2,3,4,1,51,1
734,10,1,1,5,2,3,4,1,64,1
735,10,1,1,5,1,3,4,1,44,1
736,10,1,1,5,1,3,1,1,44,1
737,10,1,1,5,1,3,1,1,56,1
738,10,1,1,5,1,3,1,1,60,1
739,10,1,1,5,1,3,1,1,45,1
740,10,1,1,5,1,3,1,1,53,1
741,10,1,1,5,1,4,1,1,45,1
742,10,1,1,5,1,4,1,1,45,1
743,10,2,1,5,1,4,1,1,48,1
744,10,2,1,5,1,4,1,1,62,1
745,10,1,1,5,1,4,1,1,56,1
746,10,1,1,5,1,4,1,1,62,1
747,10,0,1,5,1,4,1,1,55,1
748,10,1,1,5,1,1,1,1,52,1
749,10,1,1,4,1,1,1,1,29,1
750,10,1,1,4,1,1,1,1,27,1
751,10,1,1,4,1,1,1,1,27,1
752,10,0,1,4,1,1,1,1,38,1
753,10,1,1,4,1,1,1,1,42,1
754,10,0,1,4,1,1,1,1,40,1
755,10,1,1,4,1,1,1,1,43,1
756,10,2,1,4,1,1,1,1,33,1
757,10,1,1,4,2,1,1,1,37,1
758,10,1,1,4,2,1,1,1,42,1
759,10,1,1,4,1,1,1,1,42,1
760,10,0,1,4,1,1,1,1,42,1
761,10,1,1,4,1,1,1,1,36,1
762,10,1,1,4,1,1,1,1,29,1
763,10,1,1,4,1,1,1,1,31,1
764,10,1,1,4,1,1,1,1,32,1
765,10,1,1,4,1,4,1,1,41,1
766,10,1,1,4,1,4,1,1,35,1
767,10,1,1,5,1,4,1,1,56,1
768,10,1,1,5,1,4,1,1,52,1
769,10,1,1,5,1,1,1,1,46,1
770,10,1,1,5,1,1,1,1,52,1
771,10,1,1,5,1,1,1,1,57,1
772,10,1,1,5,1,3,1,1,57,1
773,10,2,1,5,1,3,1,1,46,1
774,10,1,1,5,1,3,1,1,52,1
775,10,3,1,6,1,3,1,1,90,1
776,10,1,1,6,1,3,1,1,79,1
777,10,1,1,6,1,3,1,1,88,1
778,10,1,1,6,1,3,1,1,70,1
779,10,1,1,5,2,3,1,1,60,1
780,10,1,1,5,2,3,1,1,50,1
781,10,1,1,5,2,3,1,1,62,1
782,10,3,1,5,2,3,1,1,58,1
783,10,1,1,5,1,3,1,1,47,1
784,10,1,1,5,2,3,4,1,60,1
785,10,1,1,5,2,3,1,1,46,1
786,10,1,1,5,2,3,1,1,59,1
787,10,1,1,5,2,3,1,1,59,1
788,10,1,1,5,2,3,1,1,44,1
789,10,0,1,5,2,3,1,1,63,1
790,10,1,1,5,2,3,1,1,58,1
791,10,1,1,5,2,3,1,1,52,1
792,10,1,1,5,2,3,1,1,57,1
793,10,1,1,5,2,3,2,1,52,1
794,10,1,1,5,2,3,2,1,57,1
795,10,1,1,5,2,1,2,1,57,1
796,10,1,1,5,2,1,2,1,63,1
797,10,1,1,5,2,1,2,1,51,1
798,10,1,1,5,2,1,2,1,51,1
799,10,1,1,5,2,1,2,1,61,1
800,10,0,1,5,2,1,2,1,56,1
801,10,1,1,5,2,4,2,1,63,1
802,10,1,1,6,2,4,2,1,82,1
803,10,1,1,5,2,4,2,1,61,1
804,10,0,1,5,2,4,2,1,46,1
805,10,1,1,5,2,4,2,1,53,1
806,10,1,1,5,2,1,2,1,64,1
807,10,1,1,5,2,1,2,1,61,1
808,10,1,1,5,2,1,2,1,57,1
809,10,0,1,5,2,1,2,1,59,1
810,10,0,1,5,2,1,2,1,61,1
811,10,0,1,5,1,1,2,1,52,1
812,10,0,1,5,1,1,2,1,59,1
813,10,1,1,5,1,4,2,1,58,1
814,10,0,1,5,1,4,2,1,54,1
815,10,0,1,5,2,4,2,1,63,1
816,10,1,1,5,2,4,2,1,60,1
817,10,1,1,5,2,4,2,1,47,1
818,10,1,1,5,2,4,1,1,45,1
819,10,1,1,5,2,4,1,1,49,1
820,10,1,1,5,2,4,4,1,64,1
821,10,1,1,5,2,4,2,1,61,1
822,10,1,1,5,2,4,2,1,53,1
823,10,1,1,5,2,4,2,1,63,1
824,10,1,1,5,2,4,2,1,47,1
825,10,1,1,5,2,4,2,1,58,1
826,10,1,1,5,2,4,2,1,53,1
827,10,1,1,5,2,4,2,1,64,1
828,10,1,1,5,2,4,2,1,56,1
829,10,0,1,5,2,4,1,1,47,1
830,10,0,1,5,2,4,1,1,59,1
831,10,1,1,5,2,4,1,1,47,1
832,10,1,1,5,1,4,1,1,61,1
833,10,1,1,5,1,4,1,1,53,1
834,10,1,1,5,1,4,1,1,55,1
835,10,1,1,5,1,4,1,1,61,1
836,10,1,1,5,1,4,1,1,52,1
837,10,1,1,5,2,4,1,1,62,1
838,10,1,1,5,2,4,1,1,49,1
839,10,1,1,5,2,1,1,1,60,1
840,10,1,1,5,2,1,1,1,59,1
841,10,0,1,5,2,1,1,1,46,1
842,10,0,1,5,2,1,1,1,44,1
843,10,0,1,5,2,1,1,1,47,1
844,10,0,1,5,2,1,1,2,55,1
845,10,0,1,5,2,3,1,2,63,1
846,10,1,1,5,2,3,1,1,55,1
847,10,1,1,5,2,1,1,1,61,1
848,10,1,1,5,2,1,1,1,63,1
849,10,1,1,5,2,1,1,1,63,1
850,10,0,1,5,2,1,1,1,57,1
851,10,0,1,4,2,1,1,1,33,1
852,10,0,1,4,1,1,1,1,32,1
853,10,1,1,4,1,1,1,1,30,1
854,10,1,1,4,1,1,1,1,40,1
855,10,1,1,4,1,1,1,1,28,1
856,10,1,1,4,1,1,1,1,31,1
857,10,0,1,4,2,1,1,1,36,1
858,10,0,1,4,2,1,1,1,24,1
859,10,0,1,4,2,1,1,1,38,1
860,10,1,1,4,2,1,1,1,35,1
861,10,3,1,4,1,1,1,1,41,1
862,10,1,1,4,1,1,1,1,43,1
863,10,1,1,4,1,1,1,1,24,1
864,10,1,1,4,1,4,1,1,37,1
865,10,1,1,4,1,4,1,1,36,1
866,10,1,1,4,1,4,1,1,42,1
867,10,1,1,4,1,4,1,1,31,1
868,10,0,1,5,1,4,1,1,63,1
869,10,0,1,5,1,1,1,1,54,1
870,10,1,1,5,1,1,1,1,50,1
871,10,1,1,5,1,4,1,1,60,1
872,10,1,1,5,1,4,1,1,63,1
873,10,1,1,5,1,4,1,1,44,1
874,10,1,1,5,1,4,1,1,64,1
875,10,1,1,5,2,4,1,1,59,1
876,10,1,1,5,2,4,1,1,49,1
877,10,0,1,5,2,4,2,1,62,1
878,10,0,1,5,2,4,1,1,56,1
879,10,1,1,5,2,4,1,1,62,1
880,10,1,1,5,2,4,1,1,45,1
881,10,1,1,5,2,4,1,1,52,1
882,10,1,1,4,2,4,1,1,39,1
883,10,1,1,4,2,1,1,1,26,1
884,10,1,1,5,2,1,1,1,46,1
885,10,1,1,5,2,1,1,1,64,1
886,10,0,1,5,2,1,1,1,58,1
887,10,0,1,5,1,1,1,1,44,1
888,10,1,1,4,1,1,1,1,31,1
889,10,1,1,4,1,1,1,1,42,1
890,10,1,1,4,2,1,1,1,25,1
891,10,1,1,4,1,1,1,1,30,1
892,10,1,1,4,1,1,1,1,38,1
893,10,1,1,4,1,1,1,1,42,1
894,10,0,1,4,2,1,1,1,33,1
895,10,1,1,4,1,1,1,1,38,1
896,10,0,1,4,1,1,1,1,30,1
897,10,1,1,4,1,1,1,1,35,1
898,10,1,1,4,1,1,1,1,35,1
899,10,1,1,4,1,1,1,1,30,1
900,10,1,1,4,2,1,1,1,26,1
901,10,0,1,5,2,3,1,1,44,1
902,10,1,1,5,2,3,1,1,49,1
903,10,1,1,5,2,4,1,1,58,1
904,10,1,1,5,2,4,1,1,45,1
905,10,1,1,5,2,4,1,1,44,1
906,10,1,1,5,2,4,1,1,57,1
907,10,1,1,5,2,4,1,1,57,1
908,10,1,1,5,2,4,1,1,48,1
909,10,1,1,5,2,4,1,1,54,1
910,10,1,1,5,1,4,1,1,63,1
911,10,1,1,5,1,4,1,1,57,1
912,10,1,1,5,1,4,1,1,62,1
913,10,1,1,5,1,4,1,1,56,1
914,10,2,1,5,1,4,1,1,49,1
915,10,1,1,4,1,1,1,1,42,1
916,10,1,1,5,1,1,1,1,51,1
917,10,0,1,4,1,1,1,1,41,1
918,10,1,1,4,1,1,1,1,39,1
919,10,1,1,4,1,1,1,1,35,1
920,10,1,1,5,1,1,1,1,61,1
921,10,1,1,5,1,3,1,1,60,1
922,10,1,1,5,1,3,1,1,56,1
923,10,1,1,5,1,3,1,1,54,1
924,10,1,1,5,1,3,1,1,55,1
925,10,1,1,5,1,3,1,1,45,1
926,10,0,1,5,2,3,1,1,54,1
927,10,1,1,5,2,3,1,1,47,1
928,10,1,1,5,2,3,1,1,58,1
929,10,1,1,5,2,3,2,1,60,1
930,10,1,1,5,2,3,2,1,44,1
931,10,1,1,5,2,1,2,1,64,1
932,10,1,1,5,2,1,2,1,50,1
933,10,1,1,5,2,1,1,1,62,1
934,10,1,1,4,2,1,1,1,36,1
935,10,1,1,4,1,4,1,1,25,1
936,10,1,1,4,1,4,1,1,42,1
937,10,1,1,4,1,4,1,1,35,1
938,10,1,1,4,1,1,1,1,41,1
939,10,1,1,4,1,1,1,1,38,1
940,10,1,1,4,1,1,3,1,42,1
941,10,1,1,4,1,1,3,1,32,1
942,10,1,1,4,1,1,3,1,25,1
943,10,1,1,3,1,1,3,1,22,1
944,10,1,1,3,1,1,1,1,20,1
945,10,0,1,3,1,1,1,1,23,1
946,10,1,1,3,1,1,1,1,23,1
947,10,1,1,3,1,1,1,1,23,1
948,10,0,1,5,1,1,1,1,49,1
949,10,1,1,5,1,3,1,1,62,1
950,10,1,1,6,1,3,1,1,97,1
951,10,1,1,6,1,3,4,1,81,1
952,10,1,1,6,1,3,4,1,78,1
953,10,1,1,6,1,3,4,1,79,1
954,10,1,1,6,1,3,4,1,90,1
955,10,3,1,6,1,3,4,1,78,1
956,10,0,1,6,1,1,4,1,65,1
957,10,1,1,6,2,1,4,1,75,1
958,10,1,1,6,2,1,4,1,73,1
959,10,1,1,6,2,1,4,1,82,1
960,10,1,1,6,2,1,4,1,80,1
961,10,1,1,6,2,1,4,1,69,1
962,10,1,1,6,2,1,4,1,75,1
963,10,1,1,5,2,4,4,1,54,1
964,10,1,1,6,2,1,4,1,85,1
965,10,1,1,6,2,1,4,1,72,1
966,10,1,1,6,2,1,4,1,88,1
967,10,0,1,6,2,1,4,2,69,1
968,10,0,1,6,2,3,4,2,84,1
969,10,0,1,6,2,3,4,2,77,1
970,10,0,1,6,2,3,4,2,78,1
971,10,0,1,6,2,3,4,2,67,1
972,10,0,1,6,2,3,4,2,85,1
973,10,0,1,6,2,3,4,2,74,1
974,10,0,1,6,2,3,4,2,77,1
975,10,0,1,6,2,3,4,2,84,1
976,10,0,1,6,2,3,4,2,72,1
977,10,0,1,6,2,3,4,2,72,1
978,10,0,1,6,2,3,4,2,85,1
979,10,0,1,6,2,3,4,2,68,1
980,10,0,1,6,2,3,4,2,66,1
981,10,0,1,6,2,3,4,2,81,1
982,10,0,1,6,2,3,4,2,67,1
983,10,0,1,6,2,4,4,2,66,1
984,10,0,1,6,2,4,4,2,74,1
985,10,0,1,6,2,4,4,2,67,1
986,10,0,1,6,2,3,4,2,83,1
987,10,0,1,6,2,3,4,2,78,1
988,10,0,1,6,2,3,4,2,82,1
989,10,0,1,6,2,3,4,2,85,1
990,10,0,1,6,2,4,4,2,78,1
991,10,0,1,6,1,4,4,2,90,1
992,10,0,1,6,2,4,4,2,65,1
993,10,0,1,6,2,4,4,2,85,1
994,10,0,1,6,2,1,4,2,76,1
995,10,0,1,6,2,1,4,2,86,1
996,10,0,1,6,2,1,4,2,81,1
997,10,0,1,6,2,4,4,2,72,1
998,10,0,1,6,2,4,4,2,74,1
999,10,0,1,6,2,4,4,2,87,1
1000,10,0,1,6,2,4,4,2,69,1
1001,10,0,1,6,2,4,4,2,68,1
1002,10,0,1,6,2,4,4,2,79,1
1003,10,0,1,6,2,4,4,2,70,1
1004,10,0,1,6,2,4,4,2,85,1
1005,10,0,1,6,2,3,4,2,87,1
1006,10,0,1,6,2,3,4,2,76,1
1007,10,1,1,6,2,4,4,1,75,1
1008,10,1,1,6,2,3,4,1,82,1
1009,10,1,1,6,2,3,4,1,65,1
1010,10,1,1,6,2,3,4,1,80,1
1011,10,0,1,6,2,3,4,1,82,1
1012,10,1,1,6,2,3,4,1,72,1
1013,10,1,1,6,2,3,4,1,78,1
1014,10,0,1,6,2,3,4,2,72,1
1015,10,0,1,6,2,1,4,1,69,1
1016,10,1,1,6,2,1,4,1,78,1
1017,10,0,1,6,2,3,4,1,76,1
1018,10,1,1,6,2,3,4,1,80,1
1019,10,1,1,6,2,2,4,1,69,1
1020,10,1,1,6,2,3,4,1,87,1
1021,10,1,1,6,2,3,4,1,83,1
1022,10,1,1,6,2,3,4,1,68,1
1023,10,0,1,6,2,3,4,1,76,1
1024,10,2,1,6,2,3,4,1,85,1
1025,10,1,1,6,1,3,4,1,71,1
1026,10,1,1,6,1,3,4,1,82,1
1027,10,1,1,6,1,3,4,1,70,1
1028,10,0,1,6,1,3,4,1,73,1
1029,10,1,1,6,1,3,4,1,69,1
1030,10,2,1,6,1,3,4,1,72,1
1031,10,1,1,6,2,3,4,1,81,1
1032,10,0,1,6,2,3,4,1,80,1
1033,10,1,1,6,1,1,4,1,65,1
1034,10,1,1,6,1,1,4,1,67,1
1035,10,0,1,6,1,1,4,1,84,1
1036,10,0,1,6,1,1,4,1,85,1
1037,10,0,1,6,1,1,4,2,65,1
1038,10,0,1,6,2,1,4,2,75,1
1039,10,0,1,6,2,1,4,2,84,1
1040,10,0,1,6,2,1,4,2,70,1
1041,10,0,1,6,2,1,4,2,87,1
1042,10,0,1,6,1,1,4,2,66,1
1043,10,0,1,6,1,1,4,2,83,1
1044,10,0,1,6,2,1,4,2,89,1
1045,10,0,1,6,2,1,4,2,85,1
1046,10,0,1,6,2,1,4,2,89,1
1047,10,0,1,6,2,1,4,2,87,1
1048,10,0,1,6,2,4,4,2,78,1
1049,10,0,1,6,2,4,4,2,75,1
1050,10,0,1,6,2,4,4,2,85,1
1051,10,0,1,6,2,4,4,2,78,1
1052,10,0,1,6,2,4,4,2,66,1
1053,10,0,1,6,2,4,4,2,84,1
1054,10,0,1,6,2,4,4,2,77,1
1055,10,0,1,6,2,4,4,2,73,1
1056,10,0,1,6,2,4,4,2,85,1
1057,10,0,1,6,2,4,4,2,69,1
1058,10,0,1,6,2,4,4,2,71,1
1059,10,0,1,6,2,4,4,2,80,1
1060,10,0,1,6,2,4,4,2,92,1
1061,10,0,1,6,1,4,4,2,80,1
1062,10,0,1,6,1,4,4,2,81,1
1063,10,0,1,6,1,4,4,2,66,1
1064,10,0,1,6,1,4,4,2,71,1
1065,10,0,1,6,2,4,4,2,82,1
1066,10,0,1,6,2,4,4,2,81,1
1067,10,0,1,6,2,4,4,2,70,1
1068,10,0,1,6,2,3,4,2,67,1
1069,10,0,1,6,2,3,4,2,86,1
1070,10,0,1,6,2,3,4,2,76,1
1071,10,0,1,6,2,3,4,2,70,1
1072,10,0,1,6,2,3,4,2,77,1
1073,10,0,1,6,2,1,4,2,72,1
1074,10,0,1,6,2,1,4,2,91,1
1075,10,0,1,6,2,1,4,2,85,1
1076,10,0,1,6,2,1,4,2,88,1
1077,10,0,1,6,1,1,4,2,78,1
1078,10,0,1,6,2,1,4,2,77,1
1079,10,0,1,6,2,1,4,2,67,1
1080,10,0,1,6,2,1,4,2,89,1
1081,10,0,1,6,2,4,4,2,66,1
1082,10,0,1,6,2,4,4,2,80,1
1083,10,0,1,6,2,4,4,2,68,1
1084,10,0,1,6,2,4,4,2,72,1
1085,10,0,1,6,2,4,4,2,73,1
1086,10,0,1,6,2,4,4,2,78,1
1087,10,0,1,6,2,4,4,2,82,1
1088,10,0,1,6,2,4,4,2,73,1
1089,10,0,1,6,2,4,4,2,78,1
1090,10,0,1,6,2,4,4,2,73,1
1091,10,0,1,6,2,4,4,2,70,1
1092,10,0,1,6,1,4,4,2,87,1
1093,10,0,1,6,1,4,4,2,90,1
1094,10,0,1,6,1,4,4,2,78,1
1095,10,0,1,6,2,3,4,2,72,1
1096,10,0,1,6,2,1,4,2,74,1
1097,10,0,1,6,2,1,4,2,83,1
1098,10,0,1,6,2,1,4,2,75,1
1099,10,0,1,6,2,1,4,2,80,1
1100,10,0,1,6,2,4,4,2,65,1
1101,10,0,1,6,2,4,4,2,78,1
1102,10,0,1,6,2,4,4,2,86,1
1103,10,0,1,6,2,4,4,2,78,1
1104,10,0,1,6,2,4,4,2,81,1
1105,10,0,1,6,2,4,4,2,76,1
1106,10,0,1,5,2,4,4,2,64,1
1107,10,1,1,5,2,4,4,1,46,1
1108,10,1,1,5,2,4,4,1,59,1
1109,10,1,1,5,2,4,2,1,49,1
1110,10,1,1,5,2,4,2,1,55,1
1111,10,1,1,5,2,4,2,1,49,1
1112,10,1,1,5,2,4,2,1,50,1
1113,10,1,1,5,2,4,2,1,63,1
1114,10,1,1,5,2,4,2,1,54,1
1115,10,0,1,5,2,1,2,1,44,1
1116,10,1,1,5,2,1,2,1,50,1
1117,10,1,1,5,2,3,2,1,49,1
1118,10,1,1,5,1,1,2,1,56,1
1119,10,1,1,5,1,1,2,1,55,1
1120,10,1,1,5,1,1,2,1,62,1
1121,10,1,1,5,1,4,2,1,53,1
1122,10,1,1,5,1,4,1,1,45,1
1123,10,1,1,5,1,4,1,1,62,1
1124,10,1,1,5,1,4,1,1,49,1
1125,10,1,1,5,1,4,1,1,56,1
1126,10,1,1,5,1,4,1,1,50,1
1127,10,1,1,5,1,4,1,1,54,1
1128,10,1,1,5,1,4,1,1,57,1
1129,10,1,1,5,1,4,1,1,56,1
1130,10,1,1,5,1,4,1,1,46,1
1131,10,0,1,5,1,4,1,1,51,1
1132,10,1,1,5,1,4,1,1,48,1
1133,10,1,1,5,1,4,1,1,64,1
1134,10,1,1,5,1,4,1,1,58,1
1135,10,1,1,5,1,4,1,1,56,1
1136,10,1,1,5,1,4,1,1,62,1
1137,10,1,1,5,1,4,1,1,50,1
1138,10,1,1,5,2,4,1,1,56,1
1139,10,1,1,5,1,2,1,1,48,1
1140,10,1,1,5,2,2,1,1,45,1
1141,10,1,1,5,2,2,1,1,50,1
1142,10,0,1,5,2,2,1,1,48,1
1143,10,0,1,5,2,2,1,1,50,1
1144,10,0,1,5,2,4,1,1,64,1
1145,10,1,1,5,2,4,1,1,56,1
1146,10,1,1,5,2,4,1,1,60,1
1147,10,0,1,5,2,4,1,1,47,1
1148,10,1,1,5,2,4,4,1,55,1
1149,10,1,1,5,2,1,4,1,56,1
1150,10,0,1,5,2,4,4,1,50,1
1151,10,1,1,6,2,4,4,1,83,1
1152,10,1,1,6,2,1,4,1,97,1
1153,10,1,1,6,2,4,4,1,86,1
1154,10,0,1,6,1,4,4,1,65,1
1155,10,1,1,6,1,4,4,1,73,1
1156,10,0,1,6,1,4,4,2,81,1
1157,10,0,1,6,2,4,1,2,85,1
1158,10,0,1,6,2,4,4,2,67,1
1159,10,0,1,6,2,4,4,2,76,1
1160,10,0,1,6,2,4,4,2,70,1
1161,10,0,1,6,1,4,4,2,70,1
1162,10,0,1,6,1,4,4,2,68,1
1163,10,0,1,6,1,1,4,2,88,1
1164,10,0,1,6,1,1,4,2,79,1
1165,10,0,1,6,1,1,4,2,79,1
1166,10,0,1,6,1,3,4,2,85,1
1167,10,0,1,6,1,3,4,2,69,1
1168,10,0,1,6,1,1,4,2,87,1
1169,10,0,1,6,1,1,4,2,81,1
1170,10,0,1,6,1,1,4,1,74,1
1171,10,1,1,6,1,1,4,1,65,1
1172,10,1,1,6,1,1,4,1,84,1
1173,10,2,1,6,1,1,4,1,83,1
1174,10,2,1,6,1,1,4,1,81,1
1175,10,0,1,6,1,1,4,1,77,1
1176,10,2,1,6,1,1,4,1,88,1
1177,10,0,1,6,1,1,4,1,70,1
1178,10,0,1,6,1,1,4,2,77,1
1179,10,0,1,6,1,1,4,1,79,1
1180,10,1,1,6,1,1,4,1,92,1
1181,10,1,1,6,1,3,4,1,86,1
1182,10,1,1,6,1,3,4,1,76,1
1183,10,2,1,6,2,3,4,1,76,1
1184,10,1,1,6,2,3,4,1,83,1
1185,10,0,1,6,2,3,4,2,68,1
1186,10,0,1,6,2,3,4,2,78,1
1187,10,0,1,6,2,4,4,2,77,1
1188,10,0,1,6,2,3,4,2,80,1
1189,10,0,1,6,2,3,4,2,80,1
1190,10,0,1,6,2,3,4,2,94,1
1191,10,0,1,6,2,2,4,2,75,1
1192,10,0,1,6,2,2,4,2,70,1
1193,10,0,1,6,1,3,4,2,81,1
1194,10,0,1,6,1,3,4,2,77,1
1195,10,0,1,6,1,3,4,2,79,1
1196,10,0,1,6,1,3,4,2,80,1
1197,10,0,1,6,1,3,4,2,87,1
1198,10,0,1,6,2,1,4,2,68,1
1199,10,0,1,6,2,1,4,2,65,1
1200,10,0,1,6,2,3,4,2,82,1
1201,10,0,1,6,2,3,4,2,80,1
1202,10,0,1,6,2,3,4,2,82,1
1203,10,0,1,6,2,3,4,2,94,1
1204,10,0,1,6,2,3,4,2,68,1
1205,10,0,1,6,2,4,4,2,73,1
1206,10,0,1,6,2,4,4,2,93,1
1207,10,0,1,6,2,4,4,2,74,1
1208,10,0,1,6,2,4,4,2,73,1
1209,10,0,1,6,2,4,4,2,68,1
1210,10,1,1,5,2,4,4,1,57,1
1211,10,1,1,5,2,4,4,1,61,1
1212,10,1,1,5,2,4,4,1,47,1
1213,10,2,1,5,2,4,4,1,63,1
1214,10,2,1,5,2,1,1,1,52,1
1215,10,2,1,5,2,1,1,1,59,1
1216,10,0,1,4,2,1,1,1,40,1
1217,10,1,1,4,2,1,1,1,35,1
1218,10,0,1,4,2,1,1,1,41,1
1219,10,0,1,4,2,1,1,1,34,1
1220,10,0,1,4,2,1,1,1,42,1
1221,10,1,1,4,2,1,1,1,28,1
1222,10,1,1,4,2,1,1,1,30,1
1223,10,1,1,4,2,1,1,1,37,1
1224,10,1,1,4,2,1,1,1,31,1
1225,10,0,1,4,2,1,2,1,29,1
1226,10,1,1,5,1,1,2,1,59,1
1227,10,0,1,5,2,1,2,1,44,1
1228,10,1,1,5,1,1,2,1,54,1
1229,10,1,1,5,1,1,1,1,58,1
1230,10,0,1,5,1,1,1,1,48,1
1231,10,1,1,5,1,1,1,1,59,1
1232,10,0,1,5,1,1,1,1,64,1
1233,10,1,1,5,1,1,1,1,61,1
1234,10,1,1,5,1,1,1,1,47,1
1235,10,1,1,5,1,1,2,1,44,1
1236,10,0,1,5,1,1,2,1,63,1
1237,10,1,1,5,1,4,2,1,55,1
1238,10,1,1,5,1,4,2,1,60,1
1239,10,1,1,5,1,4,2,1,50,1
1240,10,0,1,5,1,3,2,1,61,1
1241,10,0,1,5,2,3,2,1,63,1
1242,10,1,1,5,2,3,2,1,44,1
1243,10,3,1,5,2,3,2,1,57,1
1244,10,1,1,5,2,3,2,1,64,1
1245,10,1,1,5,2,3,2,1,54,1
1246,10,1,1,5,2,4,2,1,57,1
1247,10,1,1,5,2,4,2,1,62,1
1248,10,0,1,5,2,4,2,1,55,1
1249,10,1,1,5,2,4,2,1,49,1
1250,10,1,1,5,2,4,2,1,45,1
1251,10,1,1,5,2,1,2,1,53,1
1252,10,1,1,5,2,1,2,1,49,1
1253,10,0,1,5,2,1,2,1,62,1
