Year,Sex,Marital status,Age,Count
2014,Male,Single,100,14
2014,Male,Married,100,48
2014,Male,Widowed,100,125
2014,Male,Divorced,100,2
2014,Male,Unmarried,100,0
2014,Male,In a registered partnership,100,0
2014,Male,Partnership dissolved,100,0
2014,Female,Single,100,100
2014,Female,Married,100,6
2014,Female,Widowed,100,615
2014,Female,Divorced,100,38
2014,Female,Unmarried,100,1
2014,Female,In a registered partnership,100,0
2014,Female,Partnership dissolved,100,0
2015,Male,Single,100,5
2015,Male,Married,100,49
2015,Male,Widowed,100,138
2015,Male,Divorced,100,3
2015,Male,Unmarried,100,0
2015,Male,In a registered partnership,100,0
2015,Male,Partnership dissolved,100,0
2015,Female,Single,100,78
2015,Female,Married,100,5
2015,Female,Widowed,100,596
2015,Female,Divorced,100,36
2015,Female,Unmarried,100,1
2015,Female,In a registered partnership,100,0
2015,Female,Partnership dissolved,100,0
2016,Male,Single,100,8
2016,Male,Married,100,32
2016,Male,Widowed,100,145
2016,Male,Divorced,100,5
2016,Male,Unmarried,100,0
2016,Male,In a registered partnership,100,0
2016,Male,Partnership dissolved,100,0
2016,Female,Single,100,109
2016,Female,Married,100,3
2016,Female,Widowed,100,603
2016,Female,Divorced,100,26
2016,Female,Unmarried,100,0
2016,Female,In a registered partnership,100,0
2016,Female,Partnership dissolved,100,0
2017,Male,Single,100,4
2017,Male,Married,100,44
2017,Male,Widowed,100,144
2017,Male,Divorced,100,2
2017,Male,Unmarried,100,0
2017,Male,In a registered partnership,100,0
2017,Male,Partnership dissolved,100,0
2017,Female,Single,100,90
2017,Female,Married,100,7
2017,Female,Widowed,100,631
2017,Female,Divorced,100,30
2017,Female,Unmarried,100,1
2017,Female,In a registered partnership,100,0
2017,Female,Partnership dissolved,100,0
2018,Male,Single,100,3
2018,Male,Married,100,40
2018,Male,Widowed,100,141
2018,Male,Divorced,100,4
2018,Male,Unmarried,100,0
2018,Male,In a registered partnership,100,0
2018,Male,Partnership dissolved,100,0
2018,Female,Single,100,81
2018,Female,Married,100,7
2018,Female,Widowed,100,604
2018,Female,Divorced,100,30
2018,Female,Unmarried,100,0
2018,Female,In a registered partnership,100,0
2018,Female,Partnership dissolved,100,0
2019,Male,Single,100,5
2019,Male,Married,100,41
2019,Male,Widowed,100,138
2019,Male,Divorced,100,6
2019,Male,Unmarried,100,0
2019,Male,In a registered partnership,100,0
2019,Male,Partnership dissolved,100,0
2019,Female,Single,100,76
2019,Female,Married,100,9
2019,Female,Widowed,100,680
2019,Female,Divorced,100,47
2019,Female,Unmarried,100,0
2019,Female,In a registered partnership,100,0
2019,Female,Partnership dissolved,100,0
2020,Male,Single,100,17
2020,Male,Married,100,43
2020,Male,Widowed,100,168
2020,Male,Divorced,100,16
2020,Male,Unmarried,100,1
2020,Male,In a registered partnership,100,0
2020,Male,Partnership dissolved,100,0
2020,Female,Single,100,90
2020,Female,Married,100,7
2020,Female,Widowed,100,766
2020,Female,Divorced,100,39
2020,Female,Unmarried,100,0
2020,Female,In a registered partnership,100,0
2020,Female,Partnership dissolved,100,0
2021,Male,Single,100,7
2021,Male,Married,100,47
2021,Male,Widowed,100,173
2021,Male,Divorced,100,6
2021,Male,Unmarried,100,0
2021,Male,In a registered partnership,100,0
2021,Male,Partnership dissolved,100,0
2021,Female,Single,100,96
2021,Female,Married,100,8
2021,Female,Widowed,100,789
2021,Female,Divorced,100,48
2021,Female,Unmarried,100,0
2021,Female,In a registered partnership,100,0
2021,Female,Partnership dissolved,100,0
2004,Male,Single,11,6
2004,Male,Married,11,0
2004,Male,Widowed,11,0
2004,Male,Divorced,11,0
2004,Male,Unmarried,11,0
2004,Male,In a registered partnership,11,0
2004,Male,Partnership dissolved,11,0
2004,Female,Single,11,5
2004,Female,Married,11,0
2004,Female,Widowed,11,0
2004,Female,Divorced,11,0
2004,Female,Unmarried,11,0
2004,Female,In a registered partnership,11,0
2004,Female,Partnership dissolved,11,0
2005,Male,Single,11,4
2005,Male,Married,11,0
2005,Male,Widowed,11,0
2005,Male,Divorced,11,0
2005,Male,Unmarried,11,0
2005,Male,In a registered partnership,11,0
2005,Male,Partnership dissolved,11,0
2005,Female,Single,11,2
2005,Female,Married,11,0
2005,Female,Widowed,11,0
2005,Female,Divorced,11,0
2005,Female,Unmarried,11,0
2005,Female,In a registered partnership,11,0
2005,Female,Partnership dissolved,11,0
2006,Male,Single,11,1
2006,Male,Married,11,0
2006,Male,Widowed,11,0
2006,Male,Divorced,11,0
2006,Male,Unmarried,11,0
2006,Male,In a registered partnership,11,0
2006,Male,Partnership dissolved,11,0
2006,Female,Single,11,3
2006,Female,Married,11,0
2006,Female,Widowed,11,0
2006,Female,Divorced,11,0
2006,Female,Unmarried,11,0
2006,Female,In a registered partnership,11,0
2006,Female,Partnership dissolved,11,0
2007,Male,Single,11,3
2007,Male,Married,11,0
2007,Male,Widowed,11,0
2007,Male,Divorced,11,0
2007,Male,Unmarried,11,0
2007,Male,In a registered partnership,11,0
2007,Male,Partnership dissolved,11,0
2007,Female,Single,11,6
2007,Female,Married,11,0
2007,Female,Widowed,11,0
2007,Female,Divorced,11,0
2007,Female,Unmarried,11,0
2007,Female,In a registered partnership,11,0
2007,Female,Partnership dissolved,11,0
2008,Male,Single,11,1
2008,Male,Married,11,0
2008,Male,Widowed,11,0
2008,Male,Divorced,11,0
2008,Male,Unmarried,11,0
2008,Male,In a registered partnership,11,0
2008,Male,Partnership dissolved,11,0
2008,Female,Single,11,2
2008,Female,Married,11,0
2008,Female,Widowed,11,0
2008,Female,Divorced,11,0
2008,Female,Unmarried,11,0
2008,Female,In a registered partnership,11,0
2008,Female,Partnership dissolved,11,0
2009,Male,Single,11,3
2009,Male,Married,11,0
2009,Male,Widowed,11,0
2009,Male,Divorced,11,0
2009,Male,Unmarried,11,0
2009,Male,In a registered partnership,11,0
2009,Male,Partnership dissolved,11,0
2009,Female,Single,11,3
2009,Female,Married,11,0
2009,Female,Widowed,11,0
2009,Female,Divorced,11,0
2009,Female,Unmarried,11,0
2009,Female,In a registered partnership,11,0
2009,Female,Partnership dissolved,11,0
2010,Male,Single,11,3
2010,Male,Married,11,0
2010,Male,Widowed,11,0
2010,Male,Divorced,11,0
2010,Male,Unmarried,11,0
2010,Male,In a registered partnership,11,0
2010,Male,Partnership dissolved,11,0
2010,Female,Single,11,1
2010,Female,Married,11,0
2010,Female,Widowed,11,0
2010,Female,Divorced,11,0
2010,Female,Unmarried,11,0
2010,Female,In a registered partnership,11,0
2010,Female,Partnership dissolved,11,0
2011,Male,Single,11,5
2011,Male,Married,11,0
2011,Male,Widowed,11,0
2011,Male,Divorced,11,0
2011,Male,Unmarried,11,0
2011,Male,In a registered partnership,11,0
2011,Male,Partnership dissolved,11,0
2011,Female,Single,11,3
2011,Female,Married,11,0
2011,Female,Widowed,11,0
2011,Female,Divorced,11,0
2011,Female,Unmarried,11,0
2011,Female,In a registered partnership,11,0
2011,Female,Partnership dissolved,11,0
2012,Male,Single,11,5
2012,Male,Married,11,0
2012,Male,Widowed,11,0
2012,Male,Divorced,11,0
2012,Male,Unmarried,11,0
2012,Male,In a registered partnership,11,0
2012,Male,Partnership dissolved,11,0
2012,Female,Single,11,0
2012,Female,Married,11,0
2012,Female,Widowed,11,0
2012,Female,Divorced,11,0
2012,Female,Unmarried,11,0
2012,Female,In a registered partnership,11,0
2012,Female,Partnership dissolved,11,0
2013,Male,Single,11,4
2013,Male,Married,11,0
2013,Male,Widowed,11,0
2013,Male,Divorced,11,0
2013,Male,Unmarried,11,0
2013,Male,In a registered partnership,11,0
2013,Male,Partnership dissolved,11,0
2013,Female,Single,11,4
2013,Female,Married,11,0
2013,Female,Widowed,11,0
2013,Female,Divorced,11,0
2013,Female,Unmarried,11,0
2013,Female,In a registered partnership,11,0
2013,Female,Partnership dissolved,11,0
2014,Male,Single,11,3
2014,Male,Married,11,0
2014,Male,Widowed,11,0
2014,Male,Divorced,11,0
2014,Male,Unmarried,11,0
2014,Male,In a registered partnership,11,0
2014,Male,Partnership dissolved,11,0
2014,Female,Single,11,4
2014,Female,Married,11,0
2014,Female,Widowed,11,0
2014,Female,Divorced,11,0
2014,Female,Unmarried,11,0
2014,Female,In a registered partnership,11,0
2014,Female,Partnership dissolved,11,0
2015,Male,Single,11,0
2015,Male,Married,11,0
2015,Male,Widowed,11,0
2015,Male,Divorced,11,0
2015,Male,Unmarried,11,0
2015,Male,In a registered partnership,11,0
2015,Male,Partnership dissolved,11,0
2015,Female,Single,11,4
2015,Female,Married,11,0
2015,Female,Widowed,11,0
2015,Female,Divorced,11,0
2015,Female,Unmarried,11,0
2015,Female,In a registered partnership,11,0
2015,Female,Partnership dissolved,11,0
2016,Male,Single,11,1
2016,Male,Married,11,0
2016,Male,Widowed,11,0
2016,Male,Divorced,11,0
2016,Male,Unmarried,11,0
2016,Male,In a registered partnership,11,0
2016,Male,Partnership dissolved,11,0
2016,Female,Single,11,3
2016,Female,Married,11,0
2016,Female,Widowed,11,0
2016,Female,Divorced,11,0
2016,Female,Unmarried,11,0
2016,Female,In a registered partnership,11,0
2016,Female,Partnership dissolved,11,0
2017,Male,Single,11,3
2017,Male,Married,11,0
2017,Male,Widowed,11,0
2017,Male,Divorced,11,0
2017,Male,Unmarried,11,0
2017,Male,In a registered partnership,11,0
2017,Male,Partnership dissolved,11,0
2017,Female,Single,11,3
2017,Female,Married,11,0
2017,Female,Widowed,11,0
2017,Female,Divorced,11,0
2017,Female,Unmarried,11,0
2017,Female,In a registered partnership,11,0
2017,Female,Partnership dissolved,11,0
2018,Male,Single,11,1
2018,Male,Married,11,0
2018,Male,Widowed,11,0
2018,Male,Divorced,11,0
2018,Male,Unmarried,11,0
2018,Male,In a registered partnership,11,0
2018,Male,Partnership dissolved,11,0
2018,Female,Single,11,7
2018,Female,Married,11,0
2018,Female,Widowed,11,0
2018,Female,Divorced,11,0
2018,Female,Unmarried,11,0
2018,Female,In a registered partnership,11,0
2018,Female,Partnership dissolved,11,0
2019,Male,Single,11,2
2019,Male,Married,11,0
2019,Male,Widowed,11,0
2019,Male,Divorced,11,0
2019,Male,Unmarried,11,0
2019,Male,In a registered partnership,11,0
2019,Male,Partnership dissolved,11,0
2019,Female,Single,11,1
2019,Female,Married,11,0
2019,Female,Widowed,11,0
2019,Female,Divorced,11,0
2019,Female,Unmarried,11,0
2019,Female,In a registered partnership,11,0
2019,Female,Partnership dissolved,11,0
2020,Male,Single,11,0
2020,Male,Married,11,0
2020,Male,Widowed,11,0
2020,Male,Divorced,11,0
2020,Male,Unmarried,11,0
2020,Male,In a registered partnership,11,0
2020,Male,Partnership dissolved,11,0
2020,Female,Single,11,3
2020,Female,Married,11,0
2020,Female,Widowed,11,0
2020,Female,Divorced,11,0
2020,Female,Unmarried,11,0
2020,Female,In a registered partnership,11,0
2020,Female,Partnership dissolved,11,0
2021,Male,Single,11,3
2021,Male,Married,11,0
2021,Male,Widowed,11,0
2021,Male,Divorced,11,0
2021,Male,Unmarried,11,0
2021,Male,In a registered partnership,11,0
2021,Male,Partnership dissolved,11,0
2021,Female,Single,11,2
2021,Female,Married,11,0
2021,Female,Widowed,11,0
2021,Female,Divorced,11,0
2021,Female,Unmarried,11,0
2021,Female,In a registered partnership,11,0
2021,Female,Partnership dissolved,11,0
2004,Male,Single,12,4
2004,Male,Married,12,0
2004,Male,Widowed,12,0
2004,Male,Divorced,12,0
2004,Male,Unmarried,12,0
2004,Male,In a registered partnership,12,0
2004,Male,Partnership dissolved,12,0
2004,Female,Single,12,4
2004,Female,Married,12,0
2004,Female,Widowed,12,0
2004,Female,Divorced,12,0
2004,Female,Unmarried,12,0
2004,Female,In a registered partnership,12,0
2004,Female,Partnership dissolved,12,0
2005,Male,Single,12,9
2005,Male,Married,12,0
2005,Male,Widowed,12,0
2005,Male,Divorced,12,0
2005,Male,Unmarried,12,0
2005,Male,In a registered partnership,12,0
2005,Male,Partnership dissolved,12,0
2005,Female,Single,12,6
2005,Female,Married,12,0
2005,Female,Widowed,12,0
2005,Female,Divorced,12,0
2005,Female,Unmarried,12,0
2005,Female,In a registered partnership,12,0
2005,Female,Partnership dissolved,12,0
2006,Male,Single,12,2
2006,Male,Married,12,0
2006,Male,Widowed,12,0
2006,Male,Divorced,12,0
2006,Male,Unmarried,12,0
2006,Male,In a registered partnership,12,0
2006,Male,Partnership dissolved,12,0
2006,Female,Single,12,4
2006,Female,Married,12,0
2006,Female,Widowed,12,0
2006,Female,Divorced,12,0
2006,Female,Unmarried,12,0
2006,Female,In a registered partnership,12,0
2006,Female,Partnership dissolved,12,0
2007,Male,Single,12,3
2007,Male,Married,12,0
2007,Male,Widowed,12,0
2007,Male,Divorced,12,0
2007,Male,Unmarried,12,0
2007,Male,In a registered partnership,12,0
2007,Male,Partnership dissolved,12,0
2007,Female,Single,12,2
2007,Female,Married,12,0
2007,Female,Widowed,12,0
2007,Female,Divorced,12,0
2007,Female,Unmarried,12,0
2007,Female,In a registered partnership,12,0
2007,Female,Partnership dissolved,12,0
2008,Male,Single,12,8
2008,Male,Married,12,0
2008,Male,Widowed,12,0
2008,Male,Divorced,12,0
2008,Male,Unmarried,12,0
2008,Male,In a registered partnership,12,0
2008,Male,Partnership dissolved,12,0
2008,Female,Single,12,2
2008,Female,Married,12,0
2008,Female,Widowed,12,0
2008,Female,Divorced,12,0
2008,Female,Unmarried,12,0
2008,Female,In a registered partnership,12,0
2008,Female,Partnership dissolved,12,0
2009,Male,Single,12,5
2009,Male,Married,12,0
2009,Male,Widowed,12,0
2009,Male,Divorced,12,0
2009,Male,Unmarried,12,0
2009,Male,In a registered partnership,12,0
2009,Male,Partnership dissolved,12,0
2009,Female,Single,12,3
2009,Female,Married,12,0
2009,Female,Widowed,12,0
2009,Female,Divorced,12,0
2009,Female,Unmarried,12,0
2009,Female,In a registered partnership,12,0
2009,Female,Partnership dissolved,12,0
2010,Male,Single,12,3
2010,Male,Married,12,0
2010,Male,Widowed,12,0
2010,Male,Divorced,12,0
2010,Male,Unmarried,12,0
2010,Male,In a registered partnership,12,0
2010,Male,Partnership dissolved,12,0
2010,Female,Single,12,4
2010,Female,Married,12,0
2010,Female,Widowed,12,0
2010,Female,Divorced,12,0
2010,Female,Unmarried,12,0
2010,Female,In a registered partnership,12,0
2010,Female,Partnership dissolved,12,0
2011,Male,Single,12,5
2011,Male,Married,12,0
2011,Male,Widowed,12,0
2011,Male,Divorced,12,0
2011,Male,Unmarried,12,0
2011,Male,In a registered partnership,12,0
2011,Male,Partnership dissolved,12,0
2011,Female,Single,12,3
2011,Female,Married,12,0
2011,Female,Widowed,12,0
2011,Female,Divorced,12,0
2011,Female,Unmarried,12,0
2011,Female,In a registered partnership,12,0
2011,Female,Partnership dissolved,12,0
2012,Male,Single,12,2
2012,Male,Married,12,0
2012,Male,Widowed,12,0
2012,Male,Divorced,12,0
2012,Male,Unmarried,12,0
2012,Male,In a registered partnership,12,0
2012,Male,Partnership dissolved,12,0
2012,Female,Single,12,3
2012,Female,Married,12,0
2012,Female,Widowed,12,0
2012,Female,Divorced,12,0
2012,Female,Unmarried,12,0
2012,Female,In a registered partnership,12,0
2012,Female,Partnership dissolved,12,0
2013,Male,Single,12,1
2013,Male,Married,12,0
2013,Male,Widowed,12,0
2013,Male,Divorced,12,0
2013,Male,Unmarried,12,0
2013,Male,In a registered partnership,12,0
2013,Male,Partnership dissolved,12,0
2013,Female,Single,12,3
2013,Female,Married,12,0
2013,Female,Widowed,12,0
2013,Female,Divorced,12,0
2013,Female,Unmarried,12,0
2013,Female,In a registered partnership,12,0
2013,Female,Partnership dissolved,12,0
2014,Male,Single,12,4
2014,Male,Married,12,0
2014,Male,Widowed,12,0
2014,Male,Divorced,12,0
2014,Male,Unmarried,12,0
2014,Male,In a registered partnership,12,0
2014,Male,Partnership dissolved,12,0
2014,Female,Single,12,4
2014,Female,Married,12,0
2014,Female,Widowed,12,0
2014,Female,Divorced,12,0
2014,Female,Unmarried,12,0
2014,Female,In a registered partnership,12,0
2014,Female,Partnership dissolved,12,0
2015,Male,Single,12,4
2015,Male,Married,12,0
2015,Male,Widowed,12,0
2015,Male,Divorced,12,0
2015,Male,Unmarried,12,0
2015,Male,In a registered partnership,12,0
2015,Male,Partnership dissolved,12,0
2015,Female,Single,12,4
2015,Female,Married,12,0
2015,Female,Widowed,12,0
2015,Female,Divorced,12,0
2015,Female,Unmarried,12,0
2015,Female,In a registered partnership,12,0
2015,Female,Partnership dissolved,12,0
2016,Male,Single,12,3
2016,Male,Married,12,0
2016,Male,Widowed,12,0
2016,Male,Divorced,12,0
2016,Male,Unmarried,12,0
2016,Male,In a registered partnership,12,0
2016,Male,Partnership dissolved,12,0
2016,Female,Single,12,2
2016,Female,Married,12,0
2016,Female,Widowed,12,0
2016,Female,Divorced,12,0
2016,Female,Unmarried,12,0
2016,Female,In a registered partnership,12,0
2016,Female,Partnership dissolved,12,0
2017,Male,Single,12,2
2017,Male,Married,12,0
2017,Male,Widowed,12,0
2017,Male,Divorced,12,0
2017,Male,Unmarried,12,0
2017,Male,In a registered partnership,12,0
2017,Male,Partnership dissolved,12,0
2017,Female,Single,12,1
2017,Female,Married,12,0
2017,Female,Widowed,12,0
2017,Female,Divorced,12,0
2017,Female,Unmarried,12,0
2017,Female,In a registered partnership,12,0
2017,Female,Partnership dissolved,12,0
2018,Male,Single,12,3
2018,Male,Married,12,0
2018,Male,Widowed,12,0
2018,Male,Divorced,12,0
2018,Male,Unmarried,12,0
2018,Male,In a registered partnership,12,0
2018,Male,Partnership dissolved,12,0
2018,Female,Single,12,0
2018,Female,Married,12,0
2018,Female,Widowed,12,0
2018,Female,Divorced,12,0
2018,Female,Unmarried,12,0
2018,Female,In a registered partnership,12,0
2018,Female,Partnership dissolved,12,0
2019,Male,Single,12,2
2019,Male,Married,12,0
2019,Male,Widowed,12,0
2019,Male,Divorced,12,0
2019,Male,Unmarried,12,0
2019,Male,In a registered partnership,12,0
2019,Male,Partnership dissolved,12,0
2019,Female,Single,12,5
2019,Female,Married,12,0
2019,Female,Widowed,12,0
2019,Female,Divorced,12,0
2019,Female,Unmarried,12,0
2019,Female,In a registered partnership,12,0
2019,Female,Partnership dissolved,12,0
2020,Male,Single,12,4
2020,Male,Married,12,0
2020,Male,Widowed,12,0
2020,Male,Divorced,12,0
2020,Male,Unmarried,12,0
2020,Male,In a registered partnership,12,0
2020,Male,Partnership dissolved,12,0
2020,Female,Single,12,0
2020,Female,Married,12,0
2020,Female,Widowed,12,0
2020,Female,Divorced,12,0
2020,Female,Unmarried,12,0
2020,Female,In a registered partnership,12,0
2020,Female,Partnership dissolved,12,0
2021,Male,Single,12,1
2021,Male,Married,12,0
2021,Male,Widowed,12,0
2021,Male,Divorced,12,0
2021,Male,Unmarried,12,0
2021,Male,In a registered partnership,12,0
2021,Male,Partnership dissolved,12,0
2021,Female,Single,12,3
2021,Female,Married,12,0
2021,Female,Widowed,12,0
2021,Female,Divorced,12,0
2021,Female,Unmarried,12,0
2021,Female,In a registered partnership,12,0
2021,Female,Partnership dissolved,12,0
2004,Male,Single,13,7
2004,Male,Married,13,0
2004,Male,Widowed,13,0
2004,Male,Divorced,13,0
2004,Male,Unmarried,13,0
2004,Male,In a registered partnership,13,0
2004,Male,Partnership dissolved,13,0
2004,Female,Single,13,10
2004,Female,Married,13,0
2004,Female,Widowed,13,0
2004,Female,Divorced,13,0
2004,Female,Unmarried,13,0
2004,Female,In a registered partnership,13,0
2004,Female,Partnership dissolved,13,0
2005,Male,Single,13,5
2005,Male,Married,13,0
2005,Male,Widowed,13,0
2005,Male,Divorced,13,0
2005,Male,Unmarried,13,0
2005,Male,In a registered partnership,13,0
2005,Male,Partnership dissolved,13,0
2005,Female,Single,13,3
2005,Female,Married,13,0
2005,Female,Widowed,13,0
2005,Female,Divorced,13,0
2005,Female,Unmarried,13,0
2005,Female,In a registered partnership,13,0
2005,Female,Partnership dissolved,13,0
2006,Male,Single,13,5
2006,Male,Married,13,0
2006,Male,Widowed,13,0
2006,Male,Divorced,13,0
2006,Male,Unmarried,13,0
